# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Tue Jun  9 14:43:46 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: LSST + Gaia + Euclid + Roman (updated as of 2025, LSST+Euclid are ABmags, Gaia+Roman are Vegamags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    ymag    Gmag    G_BPmag  G_RPmag  VISmag  Ymag    Bluemag  Jmag    Redmag  Hmag    F062mag  F087mag  F106mag  F129mag  F158mag  F184mag  F146mag  F213mag
0.0001 -2.19174 10.00000 0.8440288305 2.4332034290    0.791  2.035  3.7234  2.147    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.996e-05 -0.317 1.034 0.152 -0.298 -0.487 -0.561 -0.599 -0.320 0.044 -0.868 -0.405 -0.611 -0.613 -0.630 -0.602 -0.516 -0.433 -1.058 -1.279 -1.589 -1.920 -2.022 -1.614 -2.042
0.0001 -2.19174 10.00000 0.8440299034 2.4332037607    0.791  2.077  3.7198  2.090    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 1.000e-04 -0.422 0.962 0.063 -0.400 -0.596 -0.673 -0.714 -0.421 -0.049 -0.977 -0.511 -0.728 -0.730 -0.752 -0.728 -0.645 -0.535 -1.170 -1.396 -1.711 -2.048 -2.151 -1.736 -2.172
0.0001 -2.19174 10.00000 0.8440309763 2.4332040924    0.791  2.118  3.7166  2.037    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.999e-05 -0.524 0.893 -0.024 -0.499 -0.701 -0.782 -0.825 -0.519 -0.141 -1.083 -0.615 -0.841 -0.844 -0.870 -0.849 -0.769 -0.635 -1.278 -1.509 -1.827 -2.169 -2.275 -1.854 -2.297
0.0001 -2.19174 10.00000 0.8440324068 2.4332045347    0.791  2.168  3.7132  1.973    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 1.001e-04 -0.649 0.806 -0.132 -0.621 -0.829 -0.914 -0.960 -0.640 -0.253 -1.212 -0.740 -0.978 -0.981 -1.012 -0.993 -0.916 -0.757 -1.410 -1.645 -1.968 -2.315 -2.423 -1.996 -2.446
0.0001 -2.19174 10.00000 0.8440356851 2.4332055483    0.791  2.170  3.7134  1.972    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.999e-05 -0.655 0.799 -0.139 -0.627 -0.835 -0.919 -0.965 -0.646 -0.260 -1.217 -0.746 -0.983 -0.986 -1.017 -0.998 -0.921 -0.763 -1.416 -1.650 -1.973 -2.320 -2.428 -2.001 -2.450
0.0001 -2.19174 10.00000 0.8440538049 2.4332111503    0.791  2.144  3.7148  2.003    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.993e-05 -0.591 0.846 -0.082 -0.564 -0.769 -0.852 -0.896 -0.584 -0.201 -1.151 -0.681 -0.914 -0.917 -0.946 -0.925 -0.847 -0.699 -1.348 -1.581 -1.902 -2.247 -2.354 -1.930 -2.376
0.0001 -2.19174 10.00000 0.8440762758 2.4332180971    0.791  2.181  3.7121  1.955    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.552e-01 2.447e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 1.000e-04 -0.684 0.784 -0.161 -0.655 -0.865 -0.951 -0.998 -0.674 -0.284 -1.248 -0.776 -1.016 -1.020 -1.052 -1.034 -0.959 -0.790 -1.447 -1.684 -2.008 -2.357 -2.466 -2.037 -2.488
0.0001 -2.19174 10.00000 0.8440961242 2.4332242328    0.791  2.225  3.7092  1.900    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.552e-01 2.447e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.997e-05 -0.792 0.710 -0.255 -0.760 -0.976 -1.065 -1.114 -0.778 -0.381 -1.359 -0.885 -1.135 -1.138 -1.175 -1.159 -1.086 -0.896 -1.562 -1.801 -2.129 -2.483 -2.594 -2.159 -2.617
0.0001 -2.19174 10.00000 0.8441100717 2.4332285442    0.791  2.259  3.7070  1.857    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.552e-01 2.447e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 1.000e-04 -0.878 0.653 -0.329 -0.844 -1.064 -1.156 -1.206 -0.861 -0.459 -1.448 -0.971 -1.228 -1.232 -1.272 -1.258 -1.187 -0.980 -1.652 -1.895 -2.225 -2.582 -2.695 -2.256 -2.718
0.0001 -2.19174 10.00000 0.8441277742 2.4332340161    0.791  2.301  3.7045  1.805    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.552e-01 2.447e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.999e-05 -0.983 0.580 -0.421 -0.946 -1.171 -1.266 -1.318 -0.963 -0.554 -1.555 -1.077 -1.342 -1.346 -1.389 -1.377 -1.308 -1.082 -1.762 -2.008 -2.341 -2.703 -2.817 -2.374 -2.841
0.0001 -2.19174 10.00000 0.8441444039 2.4332391561    0.791  2.340  3.7022  1.757    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.552e-01 2.447e-01 1.688e-05 4.716e-06 4.231e-05 -1.000 1.000e-04 -1.081 0.512 -0.506 -1.042 -1.271 -1.368 -1.423 -1.058 -0.643 -1.655 -1.175 -1.447 -1.452 -1.498 -1.488 -1.422 -1.178 -1.865 -2.114 -2.449 -2.815 -2.930 -2.483 -2.955
0.0001 -2.19174 10.00000 0.8441596627 2.4332438722    0.791  2.380  3.7000  1.708    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.552e-01 2.447e-01 1.688e-05 4.717e-06 4.231e-05 -1.000 1.001e-04 -1.180 0.442 -0.594 -1.138 -1.373 -1.472 -1.528 -1.154 -0.733 -1.757 -1.275 -1.554 -1.559 -1.609 -1.601 -1.536 -1.274 -1.968 -2.220 -2.559 -2.928 -3.045 -2.594 -3.070
0.0001 -2.19174 10.00000 0.8441734910 2.4332481460    0.791  2.420  3.6978  1.659    7  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.552e-01 2.447e-01 1.685e-05 4.729e-06 4.232e-05 -1.000 9.999e-05 -1.280 0.374 -0.681 -1.236 -1.474 -1.576 -1.634 -1.250 -0.824 -1.859 -1.375 -1.661 -1.667 -1.720 -1.713 -1.651 -1.372 -2.072 -2.327 -2.669 -3.041 -3.160 -2.705 -3.186
0.0001 -2.19174 10.00000 0.8441860080 2.4332520143    0.791  2.461  3.6956  1.610    7  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.550e-01 2.449e-01 1.674e-05 4.796e-06 4.233e-05 -1.000 7.020e-05 -1.382 0.305 -0.769 -1.334 -1.577 -1.681 -1.741 -1.348 -0.915 -1.962 -1.476 -1.769 -1.775 -1.832 -1.827 -1.767 -1.470 -2.177 -2.435 -2.780 -3.156 -3.277 -2.817 -3.302
0.0001 -2.19174 10.00000 0.8441974521 2.4332555510    0.791  2.501  3.6934  1.560    7  0.000  0.518     5.87     4.77     3.41     2.63     2.13  3    -1e-30      0.00 7.548e-01 2.451e-01 1.644e-05 5.082e-06 4.235e-05 -1.000 7.871e-05 -1.484 0.235 -0.858 -1.432 -1.680 -1.787 -1.849 -1.446 -1.008 -2.065 -1.577 -1.878 -1.885 -1.944 -1.942 -1.884 -1.569 -2.283 -2.544 -2.891 -3.272 -3.394 -2.930 -3.420
0.0001 -2.19174 10.00000 0.8442077041 2.4332587192    0.791  2.542  3.6912  1.511    7  0.000  0.502     6.52     5.22     3.71     2.87     2.32  3    -1e-30      0.00 7.546e-01 2.453e-01 1.596e-05 5.643e-06 4.236e-05 -1.000 1.000e-04 -1.586 0.165 -0.946 -1.531 -1.783 -1.892 -1.956 -1.544 -1.100 -2.169 -1.679 -1.987 -1.994 -2.057 -2.056 -2.000 -1.667 -2.389 -2.653 -3.003 -3.387 -3.511 -3.043 -3.537
0.0001 -2.19174 10.00000 0.8442170024 2.4332615926    0.791  2.582  3.6891  1.462    7  0.000  0.487     7.23     5.70     4.04     3.13     2.53  3    -1e-30      0.00 7.544e-01 2.455e-01 1.548e-05 6.239e-06 4.238e-05 -1.000 9.996e-05 -1.686 0.100 -1.032 -1.628 -1.885 -1.996 -2.062 -1.641 -1.190 -2.271 -1.779 -2.094 -2.101 -2.168 -2.169 -2.115 -1.764 -2.493 -2.760 -3.113 -3.501 -3.626 -3.154 -3.652
0.0001 -2.19174 10.00000 0.8442255855 2.4332642449    0.791  2.623  3.6870  1.413    7  0.000  0.474     8.02     6.23     4.40     3.41     2.76  3    -1e-30      0.00 7.542e-01 2.457e-01 1.506e-05 6.755e-06 4.239e-05 -1.000 1.000e-04 -1.787 0.037 -1.118 -1.725 -1.986 -2.101 -2.169 -1.737 -1.279 -2.373 -1.879 -2.202 -2.209 -2.279 -2.282 -2.230 -1.861 -2.597 -2.868 -3.223 -3.615 -3.741 -3.265 -3.769
0.0001 -2.19174 10.00000 0.8442335129 2.4332666946    0.791  2.663  3.6848  1.365    7  0.000  0.462     8.89     6.80     4.78     3.71     3.00  3    -1e-30      0.00 7.540e-01 2.459e-01 1.470e-05 7.195e-06 4.240e-05 -1.000 9.999e-05 -1.887 -0.014 -1.201 -1.821 -2.088 -2.205 -2.275 -1.832 -1.367 -2.475 -1.979 -2.309 -2.317 -2.390 -2.395 -2.345 -1.958 -2.702 -2.975 -3.333 -3.728 -3.856 -3.376 -3.884
0.0001 -2.19174 10.00000 0.8442410827 2.4332690336    0.791  2.703  3.6827  1.317    7  0.000  0.453     9.85     7.42     5.20     4.03     3.27  3    -1e-30      0.00 7.538e-01 2.461e-01 1.440e-05 7.570e-06 4.240e-05 -1.000 9.993e-05 -1.986 -0.047 -1.280 -1.919 -2.191 -2.310 -2.382 -1.928 -1.453 -2.578 -2.080 -2.418 -2.426 -2.502 -2.509 -2.461 -2.055 -2.807 -3.083 -3.444 -3.844 -3.972 -3.489 -3.999
0.0001 -2.19174 10.00000 0.8442484140 2.4332712990    0.791  2.742  3.6806  1.268    7  0.000  0.444    10.91     8.10     5.65     4.39     3.56  3    -1e-30      0.00 7.535e-01 2.464e-01 1.413e-05 7.907e-06 4.240e-05 -1.000 1.000e-04 -2.086 -0.073 -1.358 -2.016 -2.294 -2.416 -2.489 -2.023 -1.538 -2.681 -2.181 -2.527 -2.535 -2.615 -2.624 -2.577 -2.152 -2.913 -3.192 -3.556 -3.959 -4.088 -3.601 -4.115
0.0001 -2.19174 10.00000 0.8442555070 2.4332734907    0.791  2.783  3.6784  1.219    7  0.000  0.437    12.11     8.85     6.15     4.79     3.88  3    -1e-30      0.00 7.533e-01 2.466e-01 1.390e-05 8.195e-06 4.238e-05 -1.000 9.921e-05 -2.187 -0.092 -1.434 -2.113 -2.398 -2.522 -2.598 -2.119 -1.623 -2.785 -2.282 -2.637 -2.646 -2.729 -2.739 -2.694 -2.249 -3.019 -3.302 -3.669 -4.076 -4.205 -3.715 -4.232
0.0001 -2.19174 10.00000 0.8442620039 2.4332754981    0.791  2.823  3.6762  1.170    7  0.000  0.431    13.45     9.68     6.70     5.22     4.23  2    -1e-30      0.00 7.530e-01 2.469e-01 1.370e-05 8.448e-06 4.235e-05 -1.000 9.756e-05 -2.289 -0.104 -1.509 -2.211 -2.502 -2.630 -2.708 -2.214 -1.706 -2.890 -2.384 -2.748 -2.757 -2.844 -2.856 -2.812 -2.347 -3.127 -3.412 -3.783 -4.194 -4.324 -3.830 -4.350
0.0001 -2.19174 10.00000 0.8442675471 2.4332772108    0.791  2.863  3.6740  1.121    7  0.000  0.426    14.91    10.57     7.29     5.69     4.61  2    -1e-30      0.00 7.528e-01 2.471e-01 1.352e-05 8.684e-06 4.228e-05 -1.000 1.000e-04 -2.388 -0.108 -1.580 -2.307 -2.605 -2.736 -2.815 -2.308 -1.787 -2.994 -2.484 -2.857 -2.867 -2.958 -2.971 -2.929 -2.442 -3.233 -3.522 -3.895 -4.310 -4.441 -3.943 -4.467
0.0001 -2.19174 10.00000 0.8442724943 2.4332787394    0.791  2.904  3.6717  1.071    7  0.000  0.423    16.57    11.56     7.94     6.21     5.03  2    -1e-30      0.00 7.525e-01 2.474e-01 1.337e-05 8.916e-06 4.218e-05 -1.000 9.993e-05 -2.490 -0.104 -1.649 -2.403 -2.710 -2.844 -2.926 -2.402 -1.868 -3.099 -2.586 -2.969 -2.979 -3.074 -3.089 -3.049 -2.539 -3.341 -3.633 -4.009 -4.429 -4.560 -4.059 -4.586
0.0001 -2.19174 10.00000 0.8442766666 2.4332800285    0.791  2.944  3.6695  1.022    7  0.000  0.420    18.38    12.63     8.64     6.76     5.48  2    -1e-30      0.00 7.523e-01 2.476e-01 1.324e-05 9.158e-06 4.204e-05 -1.000 1.000e-04 -2.590 -0.092 -1.715 -2.498 -2.812 -2.950 -3.034 -2.494 -1.945 -3.201 -2.686 -3.078 -3.089 -3.188 -3.205 -3.166 -2.633 -3.447 -3.742 -4.122 -4.546 -4.677 -4.173 -4.703
0.0001 -2.19174 10.00000 0.8442804217 2.4332811887    0.791  2.983  3.6672  0.974    7  0.000  0.418    20.37    13.79     9.39     7.36     5.97  2    -1e-30      0.00 7.520e-01 2.479e-01 1.313e-05 9.411e-06 4.188e-05 -1.000 1.000e-04 -2.688 -0.065 -1.774 -2.589 -2.913 -3.054 -3.141 -2.584 -2.018 -3.303 -2.784 -3.187 -3.198 -3.301 -3.320 -3.283 -2.724 -3.551 -3.851 -4.234 -4.662 -4.794 -4.286 -4.820
0.0001 -2.19174 10.00000 0.8442844152 2.4332824226    0.791  3.024  3.6648  0.923    7  0.000  0.417    22.66    15.10    10.25     8.04     6.52  2    -1e-30      0.00 7.518e-01 2.481e-01 1.305e-05 9.651e-06 4.172e-05 -1.000 9.997e-05 -2.790 -0.023 -1.829 -2.682 -3.017 -3.163 -3.252 -2.675 -2.091 -3.407 -2.884 -3.300 -3.311 -3.418 -3.439 -3.403 -2.817 -3.660 -3.964 -4.350 -4.782 -4.915 -4.403 -4.940
0.0001 -2.19174 10.00000 0.8442877531 2.4332834538    0.791  3.062  3.6626  0.876    7  0.000  0.416    25.04    16.45    11.12     8.73     7.08  2    -1e-30      0.00 7.516e-01 2.483e-01 1.298e-05 9.853e-06 4.158e-05 -1.000 5.382e-05 -2.886 0.024 -1.877 -2.769 -3.115 -3.265 -3.357 -2.760 -2.157 -3.506 -2.978 -3.406 -3.418 -3.529 -3.551 -3.517 -2.904 -3.762 -4.070 -4.459 -4.895 -5.028 -4.513 -5.054
0.0001 -2.19174 10.00000 0.8442897797 2.4332840800    0.791  3.103  3.6601  0.826    7  0.000  0.416    27.85    18.01    12.12     9.54     7.74  1    -1e-30      0.00 7.515e-01 2.484e-01 1.294e-05 9.981e-06 4.148e-05 -1.000 9.960e-05 -2.987 0.092 -1.921 -2.858 -3.218 -3.373 -3.468 -2.848 -2.222 -3.609 -3.076 -3.518 -3.531 -3.646 -3.670 -3.638 -2.993 -3.870 -4.182 -4.575 -5.016 -5.149 -4.631 -5.174
0.0001 -2.19174 10.00000 0.8442901373 2.4332841904    0.791  3.061  3.6627  0.878    7  0.000  0.416    24.95    16.39    11.08     8.71     7.06  1    -1e-30      0.00 7.513e-01 2.486e-01 1.289e-05 1.017e-05 4.134e-05 -1.000 9.994e-05 -2.883 0.020 -1.877 -2.766 -3.112 -3.261 -3.353 -2.757 -2.155 -3.502 -2.975 -3.402 -3.414 -3.525 -3.547 -3.513 -2.901 -3.758 -4.066 -4.455 -4.891 -5.024 -4.509 -5.049
0.0001 -2.19174 10.00000 0.8442902565 2.4332842273    0.791  3.059  3.6628  0.881    7  0.000  0.416    24.78    16.30    11.02     8.66     7.02  1    -1e-30      0.00 7.513e-01 2.486e-01 1.289e-05 1.018e-05 4.133e-05 -1.000 9.996e-05 -2.876 0.016 -1.873 -2.761 -3.105 -3.255 -3.346 -2.752 -2.151 -3.496 -2.969 -3.395 -3.407 -3.518 -3.540 -3.505 -2.896 -3.752 -4.059 -4.448 -4.884 -5.017 -4.502 -5.042
0.0001 -2.19174 10.00000 0.8442904353 2.4332842825    0.791  3.078  3.6617  0.857    7  0.000  0.416    26.08    17.03    11.49     9.03     7.33  1    -1e-30      0.00 7.513e-01 2.486e-01 1.288e-05 1.019e-05 4.132e-05 -1.000 1.000e-04 -2.925 0.045 -1.896 -2.804 -3.155 -3.306 -3.399 -2.794 -2.183 -3.546 -3.016 -3.449 -3.461 -3.574 -3.597 -3.563 -2.939 -3.804 -4.113 -4.504 -4.941 -5.075 -4.558 -5.100
0.0001 -2.19174 10.00000 0.8442905545 2.4332843194    0.791  3.096  3.6605  0.834    7  0.000  0.416    27.36    17.74    11.95     9.40     7.62  1    -1e-30      0.00 7.513e-01 2.486e-01 1.288e-05 1.020e-05 4.132e-05 -1.000 9.999e-05 -2.970 0.077 -1.915 -2.844 -3.201 -3.355 -3.449 -2.834 -2.212 -3.592 -3.060 -3.500 -3.512 -3.627 -3.651 -3.618 -2.979 -3.852 -4.163 -4.556 -4.995 -5.129 -4.611 -5.154
0.0001 -2.19174 10.00000 0.8442907333 2.4332843746    0.791  3.117  3.6592  0.808    7  0.000  0.416    28.92    18.60    12.50     9.84     7.98  1    -1e-30      0.00 7.513e-01 2.486e-01 1.288e-05 1.021e-05 4.131e-05 -1.000 1.000e-04 -3.023 0.117 -1.936 -2.890 -3.254 -3.411 -3.507 -2.879 -2.245 -3.645 -3.111 -3.558 -3.571 -3.688 -3.713 -3.681 -3.025 -3.908 -4.222 -4.616 -5.059 -5.193 -4.672 -5.217
0.0001 -2.19174 10.00000 0.8442909718 2.4332844483    0.791  3.139  3.6578  0.781    7  0.000  0.416    30.65    19.54    13.11    10.32     8.38  1    -1e-30      0.00 7.511e-01 2.488e-01 1.284e-05 1.037e-05 4.118e-05 -1.000 9.999e-05 -3.077 0.157 -1.957 -2.937 -3.309 -3.468 -3.566 -2.925 -2.279 -3.700 -3.162 -3.619 -3.632 -3.752 -3.778 -3.747 -3.072 -3.965 -4.282 -4.679 -5.124 -5.259 -4.736 -5.283
0.0001 -2.19174 10.00000 0.8442913294 2.4332845588    0.791  3.175  3.6555  0.736    7  0.000  0.415    33.73    21.21    14.17    11.17     9.07  1    -1e-30      0.00 7.509e-01 2.490e-01 1.279e-05 1.054e-05 4.106e-05 -1.000 9.999e-05 -3.167 0.169 -2.006 -3.013 -3.396 -3.560 -3.661 -3.003 -2.341 -3.788 -3.246 -3.715 -3.729 -3.853 -3.881 -3.853 -3.149 -4.057 -4.379 -4.779 -5.229 -5.365 -4.837 -5.390
0.0001 -2.19174 10.00000 0.8442918658 2.4332847245    0.791  3.226  3.6522  0.671    7  0.000  0.415    38.67    23.83    15.84    12.51    10.16  1    -1e-30      0.00 7.505e-01 2.494e-01 1.269e-05 1.096e-05 4.075e-05 -1.000 9.997e-05 -3.295 0.190 -2.072 -3.122 -3.520 -3.691 -3.796 -3.113 -2.429 -3.913 -3.366 -3.853 -3.867 -3.998 -4.030 -4.005 -3.259 -4.188 -4.516 -4.922 -5.378 -5.517 -4.982 -5.543
0.0001 -2.19174 10.00000 0.8442924619 2.4332849086    0.791  3.252  3.6486  0.631    8  0.525  0.430    42.10    25.62    16.97    13.42    10.90  1 -4.14e-07      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.242e-04 -3.360 0.260 -2.078 -3.166 -3.579 -3.757 -3.866 -3.159 -2.454 -3.973 -3.420 -3.926 -3.941 -4.079 -4.115 -4.094 -3.304 -4.254 -4.589 -5.001 -5.465 -5.607 -5.064 -5.634
0.0001 -2.19174 10.00000 0.8442925215 2.4332849271    0.790  3.050  3.6613  0.883    8  0.525  0.430    24.67    16.24    10.98     8.63     7.00  1 -1.86e-07      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.242e-04 -2.855 0.115 -1.826 -2.733 -3.084 -3.235 -3.329 -2.723 -2.112 -3.475 -2.945 -3.379 -3.391 -3.504 -3.528 -3.495 -2.868 -3.733 -4.042 -4.434 -4.873 -5.006 -4.489 -5.031
0.0001 -2.19174 10.00000 0.8442926407 2.4332849639    0.787  2.900  3.6704  1.068    8  0.525  0.430    16.67    11.62     7.98     6.24     5.05  2 -1.08e-07      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.242e-04 -2.480 -0.039 -1.622 -2.390 -2.701 -2.837 -2.920 -2.388 -1.846 -3.090 -2.576 -2.964 -2.974 -3.071 -3.088 -3.048 -2.526 -3.334 -3.628 -4.006 -4.428 -4.560 -4.057 -4.586
0.0001 -2.19174 10.00000 0.8442929387 2.4332850560    0.782  2.673  3.6841  1.347    8  0.525  0.430     9.20     7.00     4.92     3.82     3.09  3 -5.12e-08      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.243e-04 -1.912 -0.015 -1.219 -1.846 -2.114 -2.232 -2.303 -1.856 -1.388 -2.502 -2.005 -2.338 -2.346 -2.420 -2.426 -2.376 -1.982 -2.729 -3.003 -3.363 -3.760 -3.888 -3.406 -3.915
0.0001 -2.19174 10.00000 0.8442932963 2.4332851665    0.776  2.677  3.6836  1.337    8  0.525  0.430     9.36     7.11     4.99     3.87     3.13  3 -5.22e-08      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.243e-04 -1.922 -0.011 -1.224 -1.855 -2.125 -2.243 -2.314 -1.865 -1.394 -2.512 -2.014 -2.350 -2.357 -2.432 -2.438 -2.389 -1.991 -2.740 -3.015 -3.375 -3.772 -3.900 -3.418 -3.928
0.0001 -2.19174 10.00000 0.8442937136 2.4332852954    0.767  2.743  3.6793  1.250    8  0.525  0.430    11.25     8.31     5.79     4.51     3.65  3 -6.51e-08      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.242e-04 -2.087 -0.029 -1.345 -2.014 -2.296 -2.420 -2.494 -2.021 -1.530 -2.684 -2.182 -2.532 -2.541 -2.623 -2.633 -2.586 -2.151 -2.917 -3.197 -3.563 -3.969 -4.098 -3.609 -4.125
0.0001 -2.19174 10.00000 0.8442942500 2.4332854611    0.757  2.923  3.6680  1.019    8  0.526  0.430    18.29    12.57     8.59     6.73     5.46  2 -1.22e-07      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.243e-04 -2.536 0.027 -1.640 -2.440 -2.759 -2.899 -2.985 -2.435 -1.878 -3.149 -2.631 -3.030 -3.041 -3.143 -3.161 -3.123 -2.575 -3.396 -3.694 -4.076 -4.503 -4.635 -4.128 -4.661
0.0001 -2.19174 10.00000 0.8442949057 2.4332856637    0.746  3.090  3.6574  0.802    8  0.526  0.430    28.88    18.52    12.43     9.81     7.95  1 -2.32e-07      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.243e-04 -2.955 0.275 -1.835 -2.813 -3.185 -3.345 -3.443 -2.802 -2.156 -3.577 -3.039 -3.496 -3.509 -3.631 -3.657 -3.627 -2.948 -3.842 -4.160 -4.557 -5.004 -5.139 -4.615 -5.164
0.0001 -2.19174 10.00000 0.8442956209 2.4332858846    0.732  3.202  3.6501  0.654    8  0.526  0.430    39.46    24.12    15.99    12.67    10.28  1 -3.74e-07      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.243e-04 -3.234 0.325 -1.979 -3.050 -3.457 -3.631 -3.739 -3.042 -2.346 -3.850 -3.299 -3.798 -3.812 -3.947 -3.981 -3.958 -3.187 -4.128 -4.460 -4.870 -5.330 -5.471 -4.932 -5.497
0.0001 -2.19174 10.00000 0.8442964554 2.4332861425    0.718  3.262  3.6460  0.568    8  0.527  0.430    47.12    27.99    18.43    14.64    11.88  1 -4.95e-07      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.242e-04 -3.384 0.364 -2.048 -3.173 -3.599 -3.782 -3.896 -3.168 -2.443 -3.994 -3.436 -3.958 -3.974 -4.117 -4.155 -4.137 -3.311 -4.280 -4.620 -5.037 -5.507 -5.651 -5.102 -5.678
0.0001 -2.19174 10.00000 0.8442973495 2.4332864187    0.702  3.289  3.6438  0.522    8  0.527  0.430    51.75    30.24    19.83    15.79    12.82  1 -5.75e-07      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.243e-04 -3.453 0.400 -2.070 -3.226 -3.664 -3.852 -3.968 -3.223 -2.482 -4.059 -3.497 -4.033 -4.049 -4.196 -4.237 -4.222 -3.365 -4.349 -4.695 -5.116 -5.590 -5.736 -5.182 -5.763
0.0001 -2.19174 10.00000 0.8442983627 2.4332867317    0.685  3.303  3.6424  0.492    8  0.528  0.430    54.92    31.73    20.75    16.55    13.43  1 -6.33e-07      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.243e-04 -3.487 0.435 -2.073 -3.249 -3.695 -3.887 -4.005 -3.248 -2.496 -4.091 -3.526 -4.071 -4.087 -4.238 -4.280 -4.266 -3.389 -4.384 -4.733 -5.156 -5.633 -5.781 -5.224 -5.808
0.0001 -2.19174 10.00000 0.8443043232 2.4332885732    0.531 -9.999  4.0000  1.852    9  0.531  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.243e-04 29.767 30.365 29.971 30.216 30.443 30.541 30.628 30.060 30.055 30.055 30.332 30.765 30.802 31.145 31.316 31.564 30.069 30.046 30.079 30.090 30.082 30.079 30.081 30.090
#isochrone terminated
